Municipio,Total,Cafe,Cana,Milho,Soja,Soja_norm,Milho_norm,Cana_norm,Cafe_norm,DPF,Classificacao
Central do Maranhão (MA),439,0.0,0.0,71.0,0.0,0.0,0.000142,0.0,0.0,3.55e-05,D - Baixo
Itaperuna (RJ),78,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003502218071445249,3.502218071445249e-05,D - Baixo
Ibicaraí (BA),2809,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003502218071445249,3.502218071445249e-05,D - Baixo
Prudente de Morais (MG),56,0.0,6.0,50.0,0.0,0.0,0.0001,5e-05,0.0,3.5000000000000004e-05,D - Baixo
Joselândia (MA),614,0.0,0.0,70.0,0.0,0.0,0.00014,0.0,0.0,3.5e-05,D - Baixo
Fernando Pedroza (RN),140,0.0,0.0,70.0,0.0,0.0,0.00014,0.0,0.0,3.5e-05,D - Baixo
Cachoeira do Piriá (PA),2151,0.0,0.0,70.0,0.0,0.0,0.00014,0.0,0.0,3.5e-05,D - Baixo
São João do Oriente (MG),131,0.0,0.0,70.0,0.0,0.0,0.00014,0.0,0.0,3.5e-05,D - Baixo
Guabiruba (SC),244,0.0,0.0,70.0,0.0,0.0,0.00014,0.0,0.0,3.5e-05,D - Baixo
Bonito (PA),9740,0.0,0.0,70.0,0.0,0.0,0.00014,0.0,0.0,3.5e-05,D - Baixo
Godofredo Viana (MA),313,0.0,0.0,70.0,0.0,0.0,0.00014,0.0,0.0,3.5e-05,D - Baixo
Felipe Guerra (RN),220,0.0,0.0,70.0,0.0,0.0,0.00014,0.0,0.0,3.5e-05,D - Baixo
Gado Bravo (PB),162,0.0,0.0,70.0,0.0,0.0,0.00014,0.0,0.0,3.5e-05,D - Baixo
Antônio Carlos (SC),433,0.0,20.0,3.0,0.0,0.0,6e-06,0.00016666666666666666,0.0,3.483333333333334e-05,D - Baixo
Aratuípe (BA),1177,0.0,20.0,2.0,0.0,0.0,4e-06,0.00016666666666666666,0.0,3.433333333333333e-05,D - Baixo
Lavandeira (TO),90,0.0,16.0,15.0,0.0,0.0,3e-05,0.00013333333333333334,0.0,3.416666666666667e-05,D - Baixo
Capitão (RS),167,0.0,10.0,35.0,0.0,0.0,7e-05,8.333333333333333e-05,0.0,3.4166666666666666e-05,D - Baixo
Itaquara (BA),437,6.0,3.0,30.0,0.0,0.0,6e-05,2.5e-05,0.00014008872285780995,3.4008872285781e-05,D - Baixo
Couto de Magalhães de Minas (MG),100,2.0,5.0,42.0,0.0,0.0,8.4e-05,4.1666666666666665e-05,4.669624095260332e-05,3.4002957428593666e-05,D - Baixo
Ipixuna (AM),340,0.0,8.0,40.0,0.0,0.0,8e-05,6.666666666666667e-05,0.0,3.3333333333333335e-05,D - Baixo
Apuarema (BA),2492,0.0,20.0,0.0,0.0,0.0,0.0,0.00016666666666666666,0.0,3.3333333333333335e-05,D - Baixo
Penha (SC),35,0.0,20.0,0.0,0.0,0.0,0.0,0.00016666666666666666,0.0,3.3333333333333335e-05,D - Baixo
Caatiba (BA),331,4.0,13.0,4.0,0.0,0.0,8e-06,0.00010833333333333333,9.339248190520663e-05,3.3005914857187334e-05,D - Baixo
São Sebastião do Uatumã (AM),597,4.0,1.0,44.0,0.0,0.0,8.8e-05,8.333333333333334e-06,9.339248190520663e-05,3.300591485718733e-05,D - Baixo
Sete Barras (SP),7126,2.0,2.0,50.0,0.0,0.0,0.0001,1.6666666666666667e-05,4.669624095260332e-05,3.300295742859367e-05,D - Baixo
Imperatriz (MA),284,0.0,0.0,66.0,0.0,0.0,0.000132,0.0,0.0,3.3e-05,D - Baixo
Barão do Monte Alto (MG),78,0.0,15.0,15.0,0.0,0.0,3e-05,0.000125,0.0,3.2500000000000004e-05,D - Baixo
Governador Newton Bello (MA),309,0.0,0.0,65.0,0.0,0.0,0.00013,0.0,0.0,3.25e-05,D - Baixo
Aguiarnópolis (TO),410,0.0,0.0,65.0,0.0,0.0,0.00013,0.0,0.0,3.25e-05,D - Baixo
Amapá do Maranhão (MA),394,0.0,0.0,65.0,0.0,0.0,0.00013,0.0,0.0,3.25e-05,D - Baixo
Igaratinga (MG),75,0.0,0.0,65.0,0.0,0.0,0.00013,0.0,0.0,3.25e-05,D - Baixo
Serra do Navio (AP),916,0.0,0.0,65.0,0.0,0.0,0.00013,0.0,0.0,3.25e-05,D - Baixo
Algodão de Jandaíra (PB),205,0.0,0.0,65.0,0.0,0.0,0.00013,0.0,0.0,3.25e-05,D - Baixo
Sabará (MG),192,6.0,9.0,6.0,0.0,0.0,1.2e-05,7.5e-05,0.00014008872285780995,3.2008872285780996e-05,D - Baixo
Belmiro Braga (MG),71,0.0,10.0,30.0,0.0,0.0,6e-05,8.333333333333333e-05,0.0,3.1666666666666666e-05,D - Baixo
Dom Macedo Costa (BA),332,0.0,10.0,30.0,0.0,0.0,6e-05,8.333333333333333e-05,0.0,3.1666666666666666e-05,D - Baixo
Montanhas (RN),145,0.0,10.0,30.0,0.0,0.0,6e-05,8.333333333333333e-05,0.0,3.1666666666666666e-05,D - Baixo
Goianá (MG),93,0.0,13.0,20.0,0.0,0.0,4e-05,0.00010833333333333333,0.0,3.1666666666666666e-05,D - Baixo
Conde (BA),11099,0.0,0.0,63.0,0.0,0.0,0.000126,0.0,0.0,3.15e-05,D - Baixo
São José do Jacuípe (BA),171,0.0,0.0,62.0,0.0,0.0,0.000124,0.0,0.0,3.1e-05,D - Baixo
Novo Alegre (TO),94,0.0,14.0,15.0,0.0,0.0,3e-05,0.00011666666666666667,0.0,3.0833333333333335e-05,D - Baixo
Santa Luzia do Paruá (MA),552,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Senhora do Porto (MG),123,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Carrapateira (PB),99,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Paulo Jacinto (AL),189,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Passa e Fica (RN),713,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Santo Antônio do Tauá (PA),4114,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
São José da Varginha (MG),142,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Porto do Mangue (RN),2012,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Caiçara do Rio do Vento (RN),157,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Presidente Médici (MA),327,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Piedade dos Gerais (MG),1658,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Pilar de Goiás (GO),70,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Lagoa de Dentro (PB),757,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Santa Inês (MA),369,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Carrasco Bonito (TO),291,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Extremoz (RN),710,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Guaraíta (GO),70,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Augusto Corrêa (PA),2925,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Itamonte (MG),105,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Laguna (SC),282,0.0,0.0,60.0,0.0,0.0,0.00012,0.0,0.0,3e-05,D - Baixo
Bom Jardim de Minas (MG),90,0.0,9.0,30.0,0.0,0.0,6e-05,7.5e-05,0.0,2.9999999999999997e-05,D - Baixo
Nazaré (BA),892,0.0,18.0,0.0,0.0,0.0,0.0,0.00015,0.0,2.9999999999999997e-05,D - Baixo
Vassouras (RJ),95,0.0,18.0,0.0,0.0,0.0,0.0,0.00015,0.0,2.9999999999999997e-05,D - Baixo
Carapebus (RJ),67,0.0,13.0,16.0,0.0,0.0,3.2e-05,0.00010833333333333333,0.0,2.9666666666666665e-05,D - Baixo
Maripá de Minas (MG),53,0.0,13.0,15.0,0.0,0.0,3e-05,0.00010833333333333333,0.0,2.9166666666666666e-05,D - Baixo
Crisólita (MG),99,0.0,17.0,0.0,0.0,0.0,0.0,0.00014166666666666668,0.0,2.8333333333333335e-05,D - Baixo
Itamarati (AM),457,0.0,5.0,40.0,0.0,0.0,8e-05,4.1666666666666665e-05,0.0,2.8333333333333335e-05,D - Baixo
Vale Real (RS),560,0.0,5.0,40.0,0.0,0.0,8e-05,4.1666666666666665e-05,0.0,2.8333333333333335e-05,D - Baixo
Águas Formosas (MG),368,0.0,17.0,0.0,0.0,0.0,0.0,0.00014166666666666668,0.0,2.8333333333333335e-05,D - Baixo
Padre Carvalho (MG),203,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002801774457156199,2.801774457156199e-05,D - Baixo
Indaial (SC),429,0.0,0.0,56.0,0.0,0.0,0.000112,0.0,0.0,2.8e-05,D - Baixo
Humberto de Campos (MA),672,0.0,0.0,56.0,0.0,0.0,0.000112,0.0,0.0,2.8e-05,D - Baixo
Cururupu (MA),512,0.0,0.0,55.0,0.0,0.0,0.00011,0.0,0.0,2.75e-05,D - Baixo
Pedrinhas (SE),1110,0.0,0.0,55.0,0.0,0.0,0.00011,0.0,0.0,2.75e-05,D - Baixo
Rio Preto (MG),48,0.0,12.0,15.0,0.0,0.0,3e-05,0.0001,0.0,2.75e-05,D - Baixo
Barro Preto (BA),7573,11.0,1.0,0.0,0.0,0.0,0.0,8.333333333333334e-06,0.00025682932523931826,2.7349599190598494e-05,D - Baixo
Terra Nova (BA),128,0.0,7.0,31.0,0.0,0.0,6.2e-05,5.833333333333333e-05,0.0,2.716666666666667e-05,D - Baixo
Conceição da Feira (BA),497,0.0,0.0,54.0,0.0,0.0,0.000108,0.0,0.0,2.7e-05,D - Baixo
Tucuruí (PA),242,0.0,0.0,54.0,0.0,0.0,0.000108,0.0,0.0,2.7e-05,D - Baixo
Itaobim (MG),288,0.0,16.0,0.0,0.0,0.0,0.0,0.00013333333333333334,0.0,2.666666666666667e-05,D - Baixo
Silveiras (SP),82,0.0,10.0,20.0,0.0,0.0,4e-05,8.333333333333333e-05,0.0,2.6666666666666667e-05,D - Baixo
Porto Rico do Maranhão (MA),504,0.0,0.0,53.0,0.0,0.0,0.000106,0.0,0.0,2.65e-05,D - Baixo
Fortuna de Minas (MG),62,0.0,9.0,23.0,0.0,0.0,4.6e-05,7.5e-05,0.0,2.65e-05,D - Baixo
Pracuúba (AP),637,0.0,0.0,53.0,0.0,0.0,0.000106,0.0,0.0,2.65e-05,D - Baixo
Marliéria (MG),64,2.0,7.0,20.0,0.0,0.0,4e-05,5.833333333333333e-05,4.669624095260332e-05,2.6336290761927e-05,D - Baixo
Sapucaia do Sul (RS),50,0.0,0.0,30.0,15.0,2.5e-05,6e-05,0.0,0.0,2.625e-05,D - Baixo
Muritiba (BA),1608,0.0,0.0,52.0,0.0,0.0,0.000104,0.0,0.0,2.6e-05,D - Baixo
Moeda (MG),170,2.0,5.0,25.0,0.0,0.0,5e-05,4.1666666666666665e-05,4.669624095260332e-05,2.550295742859367e-05,D - Baixo
Santo Antônio de Pádua (RJ),100,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Camanducaia (MG),554,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Borborema (PB),986,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Acará (PA),54932,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Bias Fortes (MG),109,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Sanharó (PE),1750,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Curuá (PA),677,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Major Gercino (SC),395,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Campo Grande (AL),240,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Tangará (RN),143,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
São Joaquim do Monte (PE),610,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Cachoeirinha (TO),199,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Cajapió (MA),256,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Carutapera (MA),362,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Monjolos (MG),97,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Patrocínio do Muriaé (MG),50,0.0,6.0,30.0,0.0,0.0,6e-05,5e-05,0.0,2.5e-05,D - Baixo
Sapucaí-Mirim (MG),160,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Cordeiro (RJ),126,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Várzea (RN),160,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Jardim de Piranhas (RN),74,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Barreirinhas (MA),3250,0.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,D - Baixo
Senador Georgino Avelino (RN),277,0.0,3.0,40.0,0.0,0.0,8e-05,2.5e-05,0.0,2.5e-05,D - Baixo
Josenópolis (MG),110,4.0,9.0,0.0,0.0,0.0,0.0,7.5e-05,9.339248190520663e-05,2.4339248190520665e-05,D - Baixo
Pescador (MG),54,0.0,10.0,15.0,0.0,0.0,3e-05,8.333333333333333e-05,0.0,2.4166666666666667e-05,D - Baixo
Itapé (BA),816,6.0,6.0,0.0,0.0,0.0,0.0,5e-05,0.00014008872285780995,2.4008872285780998e-05,D - Baixo
Autazes (AM),4733,6.0,0.0,20.0,0.0,0.0,4e-05,0.0,0.00014008872285780995,2.4008872285780998e-05,D - Baixo
Jaguaripe (BA),7652,6.0,2.0,13.0,0.0,0.0,2.6e-05,1.6666666666666667e-05,0.00014008872285780995,2.384220561911433e-05,D - Baixo
Itambé do Mato Dentro (MG),34,0.0,14.0,1.0,0.0,0.0,2e-06,0.00011666666666666667,0.0,2.3833333333333334e-05,D - Baixo
Juquiá (SP),3585,8.0,0.0,10.0,0.0,0.0,2e-05,0.0,0.00018678496381041327,2.3678496381041328e-05,D - Baixo
São José da Vitória (BA),3003,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023348120476301658,2.334812047630166e-05,D - Baixo
Buerarema (BA),7526,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023348120476301658,2.334812047630166e-05,D - Baixo
Rosário (MA),186,0.0,2.0,40.0,0.0,0.0,8e-05,1.6666666666666667e-05,0.0,2.3333333333333336e-05,D - Baixo
Santo Antônio do Aventureiro (MG),91,0.0,8.0,20.0,0.0,0.0,4e-05,6.666666666666667e-05,0.0,2.3333333333333336e-05,D - Baixo
Santana do Deserto (MG),43,0.0,8.0,20.0,0.0,0.0,4e-05,6.666666666666667e-05,0.0,2.3333333333333336e-05,D - Baixo
Mogi das Cruzes (SP),801,0.0,0.0,0.0,30.0,5e-05,0.0,0.0,0.0,2.25e-05,D - Baixo
Tabaí (RS),129,0.0,0.0,45.0,0.0,0.0,9e-05,0.0,0.0,2.25e-05,D - Baixo
Rio Doce (MG),86,0.0,0.0,45.0,0.0,0.0,9e-05,0.0,0.0,2.25e-05,D - Baixo
Anamã (AM),404,0.0,0.0,45.0,0.0,0.0,9e-05,0.0,0.0,2.25e-05,D - Baixo
Pedreira (SP),32,8.0,0.0,7.0,0.0,0.0,1.4e-05,0.0,0.00018678496381041327,2.217849638104133e-05,D - Baixo
Rio Claro (RJ),269,2.0,0.0,35.0,0.0,0.0,7e-05,0.0,4.669624095260332e-05,2.216962409526033e-05,D - Baixo
Pindaré-Mirim (MA),240,0.0,0.0,44.0,0.0,0.0,8.8e-05,0.0,0.0,2.2e-05,D - Baixo
Fronteira dos Vales (MG),40,0.0,13.0,0.0,0.0,0.0,0.0,0.00010833333333333333,0.0,2.1666666666666667e-05,D - Baixo
Gurupá (PA),1077,0.0,4.0,30.0,0.0,0.0,6e-05,3.3333333333333335e-05,0.0,2.1666666666666667e-05,D - Baixo
Duque de Caxias (RJ),531,0.0,13.0,0.0,0.0,0.0,0.0,0.00010833333333333333,0.0,2.1666666666666667e-05,D - Baixo
Pedro Teixeira (MG),91,0.0,7.0,20.0,0.0,0.0,4e-05,5.833333333333333e-05,0.0,2.1666666666666667e-05,D - Baixo
Jacupiranga (SP),3362,0.0,1.0,40.0,0.0,0.0,8e-05,8.333333333333334e-06,0.0,2.1666666666666667e-05,D - Baixo
Tefé (AM),10387,0.0,4.0,30.0,0.0,0.0,6e-05,3.3333333333333335e-05,0.0,2.1666666666666667e-05,D - Baixo
São Miguel do Tocantins (TO),250,0.0,0.0,42.0,0.0,0.0,8.4e-05,0.0,0.0,2.1e-05,D - Baixo
Carnaúba dos Dantas (RN),134,0.0,0.0,42.0,0.0,0.0,8.4e-05,0.0,0.0,2.1e-05,D - Baixo
São Paulo de Olivença (AM),703,1.0,11.0,0.0,0.0,0.0,0.0,9.166666666666667e-05,2.334812047630166e-05,2.0668145380963503e-05,D - Baixo
Itacoatiara (AM),5447,7.0,0.0,8.0,0.0,0.0,1.6e-05,0.0,0.0001634368433341116,2.0343684333411158e-05,D - Baixo
Aiquara (BA),2432,2.0,7.0,8.0,0.0,0.0,1.6e-05,5.833333333333333e-05,4.669624095260332e-05,2.0336290761927e-05,D - Baixo
Quatipuru (PA),833,0.0,0.0,40.0,0.0,0.0,8e-05,0.0,0.0,2e-05,D - Baixo
Sertãozinho (PB),587,0.0,0.0,40.0,0.0,0.0,8e-05,0.0,0.0,2e-05,D - Baixo
Marapanim (PA),1508,0.0,0.0,40.0,0.0,0.0,8e-05,0.0,0.0,2e-05,D - Baixo
Laranjal (MG),74,0.0,0.0,40.0,0.0,0.0,8e-05,0.0,0.0,2e-05,D - Baixo
Manacapuru (AM),14034,0.0,0.0,40.0,0.0,0.0,8e-05,0.0,0.0,2e-05,D - Baixo
Bom Jesus dos Perdões (SP),64,0.0,0.0,40.0,0.0,0.0,8e-05,0.0,0.0,2e-05,D - Baixo
Sarzedo (MG),46,0.0,0.0,40.0,0.0,0.0,8e-05,0.0,0.0,2e-05,D - Baixo
Tanque d'Arca (AL),343,0.0,3.0,30.0,0.0,0.0,6e-05,2.5e-05,0.0,2e-05,D - Baixo
São José da Safira (MG),89,0.0,0.0,40.0,0.0,0.0,8e-05,0.0,0.0,2e-05,D - Baixo
Consolação (MG),120,0.0,0.0,40.0,0.0,0.0,8e-05,0.0,0.0,2e-05,D - Baixo
Rio de Janeiro (RJ),1780,0.0,12.0,0.0,0.0,0.0,0.0,0.0001,0.0,2e-05,D - Baixo
São Francisco do Sul (SC),140,0.0,12.0,0.0,0.0,0.0,0.0,0.0001,0.0,2e-05,D - Baixo
Vinhedo (SP),154,2.0,0.0,30.0,0.0,0.0,6e-05,0.0,4.669624095260332e-05,1.9669624095260332e-05,D - Baixo
Bacurituba (MA),333,0.0,0.0,39.0,0.0,0.0,7.8e-05,0.0,0.0,1.95e-05,D - Baixo
Bacabeira (MA),199,0.0,3.0,29.0,0.0,0.0,5.8e-05,2.5e-05,0.0,1.95e-05,D - Baixo
Torre de Pedra (SP),46,0.0,7.0,15.0,0.0,0.0,3e-05,5.833333333333333e-05,0.0,1.9166666666666667e-05,D - Baixo
Belágua (MA),523,0.0,0.0,38.0,0.0,0.0,7.6e-05,0.0,0.0,1.9e-05,D - Baixo
Alvorada (RS),162,0.0,0.0,0.0,25.0,4.1666666666666665e-05,0.0,0.0,0.0,1.875e-05,D - Baixo
Igarapé Grande (MA),83,0.0,0.0,37.0,0.0,0.0,7.4e-05,0.0,0.0,1.85e-05,D - Baixo
Angra dos Reis (RJ),124,0.0,11.0,0.0,0.0,0.0,0.0,9.166666666666667e-05,0.0,1.8333333333333336e-05,D - Baixo
Santa Helena de Minas (MG),122,0.0,11.0,0.0,0.0,0.0,0.0,9.166666666666667e-05,0.0,1.8333333333333336e-05,D - Baixo
São José (SC),51,0.0,5.0,20.0,0.0,0.0,4e-05,4.1666666666666665e-05,0.0,1.8333333333333336e-05,D - Baixo
Elísio Medrado (BA),1056,0.0,1.0,33.0,0.0,0.0,6.6e-05,8.333333333333334e-06,0.0,1.8166666666666667e-05,D - Baixo
Massaranduba (SC),7649,0.0,0.0,35.0,0.0,0.0,7e-05,0.0,0.0,1.75e-05,D - Baixo
Tabuleiro (MG),82,0.0,0.0,35.0,0.0,0.0,7e-05,0.0,0.0,1.75e-05,D - Baixo
Prata do Piauí (PI),141,0.0,0.0,35.0,0.0,0.0,7e-05,0.0,0.0,1.75e-05,D - Baixo
Axixá do Tocantins (TO),331,0.0,0.0,35.0,0.0,0.0,7e-05,0.0,0.0,1.75e-05,D - Baixo
Araquari (SC),2882,0.0,0.0,35.0,0.0,0.0,7e-05,0.0,0.0,1.75e-05,D - Baixo
São Miguel das Matas (BA),4510,0.0,0.0,34.0,0.0,0.0,6.8e-05,0.0,0.0,1.7e-05,D - Baixo
Barra Mansa (RJ),46,2.0,0.0,24.0,0.0,0.0,4.8e-05,0.0,4.669624095260332e-05,1.6669624095260333e-05,D - Baixo
São Sebastião do Passé (BA),374,0.0,10.0,0.0,0.0,0.0,0.0,8.333333333333333e-05,0.0,1.6666666666666667e-05,D - Baixo
Acorizal (MT),208,0.0,10.0,0.0,0.0,0.0,0.0,8.333333333333333e-05,0.0,1.6666666666666667e-05,D - Baixo
Jaguaraçu (MG),27,0.0,7.0,10.0,0.0,0.0,2e-05,5.833333333333333e-05,0.0,1.6666666666666667e-05,D - Baixo
Casimiro de Abreu (RJ),675,0.0,10.0,0.0,0.0,0.0,0.0,8.333333333333333e-05,0.0,1.6666666666666667e-05,D - Baixo
Sapucaia (RJ),230,0.0,10.0,0.0,0.0,0.0,0.0,8.333333333333333e-05,0.0,1.6666666666666667e-05,D - Baixo
Sampaio (TO),629,0.0,0.0,33.0,0.0,0.0,6.6e-05,0.0,0.0,1.65e-05,D - Baixo
Igarapé do Meio (MA),204,0.0,0.0,33.0,0.0,0.0,6.6e-05,0.0,0.0,1.65e-05,D - Baixo
Silves (AM),322,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001634368433341116,1.634368433341116e-05,D - Baixo
Sapeaçu (BA),2595,0.0,0.0,32.0,0.0,0.0,6.4e-05,0.0,0.0,1.6e-05,D - Baixo
Bela Vista do Maranhão (MA),204,0.0,0.0,32.0,0.0,0.0,6.4e-05,0.0,0.0,1.6e-05,D - Baixo
Santa Rita (MA),291,0.0,0.0,32.0,0.0,0.0,6.4e-05,0.0,0.0,1.6e-05,D - Baixo
Carauari (AM),1301,2.0,4.0,9.0,0.0,0.0,1.8e-05,3.3333333333333335e-05,4.669624095260332e-05,1.5836290761927e-05,D - Baixo
Cananéia (SP),608,2.0,5.0,5.0,0.0,0.0,1e-05,4.1666666666666665e-05,4.669624095260332e-05,1.5502957428593667e-05,D - Baixo
Tapauá (AM),3036,0.0,0.0,31.0,0.0,0.0,6.2e-05,0.0,0.0,1.55e-05,D - Baixo
Axixá (MA),363,0.0,0.0,31.0,0.0,0.0,6.2e-05,0.0,0.0,1.55e-05,D - Baixo
Itagibá (BA),4220,3.0,5.0,0.0,0.0,0.0,0.0,4.1666666666666665e-05,7.004436142890498e-05,1.5337769476223833e-05,D - Baixo
Careiro (AM),1290,5.0,0.0,7.0,0.0,0.0,1.4e-05,0.0,0.00011674060238150829,1.517406023815083e-05,D - Baixo
Nova Santa Rita (RS),4074,0.0,6.0,10.0,0.0,0.0,2e-05,5e-05,0.0,1.5000000000000002e-05,D - Baixo
Engenheiro Caldas (MG),98,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Cruzeta (RN),93,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Jampruca (MG),118,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Urupema (SC),790,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Capim Branco (MG),73,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Alagoa (MG),92,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Lajedinho (BA),165,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Natividade da Serra (SP),187,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Presidente Juscelino (MA),411,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Lagoa Salgada (RN),1457,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
São Rafael (RN),52,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Serrinha (RN),353,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Palestina (AL),48,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Oliveira Fortes (MG),113,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Sítio Novo do Tocantins (TO),194,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Novo Aripuanã (AM),2330,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Alagoinha (PE),170,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Sobrália (MG),100,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Magalhães Barata (PA),1193,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Inimutaba (MG),55,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Acari (RN),184,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Ouro Branco (RN),150,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Santa Bárbara do Pará (PA),1975,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Valinhos (SP),767,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Caicó (RN),215,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
Saubara (BA),109,0.0,0.0,30.0,0.0,0.0,6e-05,0.0,0.0,1.5e-05,D - Baixo
